Datetime,Open,High,Low,Close,Volume
2025-06-17 09:15:00+05:30,1446.0,1446.0,1439.300048828125,1441.800048828125,0
2025-06-17 09:16:00+05:30,1441.300048828125,1441.300048828125,1439.0,1439.5,49012
2025-06-17 09:17:00+05:30,1440.300048828125,1441.4000244140625,1439.800048828125,1441.4000244140625,43689
2025-06-17 09:18:00+05:30,1441.699951171875,1441.699951171875,1439.0999755859375,1439.0999755859375,81468
2025-06-17 09:19:00+05:30,1439.300048828125,1439.300048828125,1437.699951171875,1437.699951171875,42870
2025-06-17 09:20:00+05:30,1437.5999755859375,1438.199951171875,1436.0,1436.5,49674
2025-06-17 09:21:00+05:30,1436.0999755859375,1436.4000244140625,1432.9000244140625,1433.300048828125,48363
2025-06-17 09:22:00+05:30,1433.0999755859375,1435.300048828125,1432.9000244140625,1435.0,43178
2025-06-17 09:23:00+05:30,1435.199951171875,1435.800048828125,1435.0,1435.5999755859375,55098
2025-06-17 09:24:00+05:30,1435.4000244140625,1436.699951171875,1435.4000244140625,1436.0,25240
2025-06-17 09:25:00+05:30,1436.0,1436.699951171875,1435.0,1435.300048828125,44714
2025-06-17 09:26:00+05:30,1435.0,1435.9000244140625,1435.0,1435.300048828125,25903
2025-06-17 09:27:00+05:30,1435.4000244140625,1435.4000244140625,1434.5999755859375,1434.9000244140625,35817
2025-06-17 09:28:00+05:30,1434.699951171875,1436.0,1434.699951171875,1435.800048828125,26167
2025-06-17 09:29:00+05:30,1436.199951171875,1436.300048828125,1436.0,1436.0,27507
2025-06-17 09:30:00+05:30,1436.199951171875,1436.199951171875,1435.0999755859375,1435.300048828125,55106
2025-06-17 09:31:00+05:30,1435.5,1436.699951171875,1435.300048828125,1436.0999755859375,14725
2025-06-17 09:32:00+05:30,1435.9000244140625,1436.0999755859375,1435.5,1436.0999755859375,10508
2025-06-17 09:33:00+05:30,1436.0,1438.0,1436.0,1437.0999755859375,18392
2025-06-17 09:34:00+05:30,1436.800048828125,1437.0999755859375,1435.5,1436.199951171875,16973
2025-06-17 09:35:00+05:30,1435.9000244140625,1436.199951171875,1435.0,1435.300048828125,15802
2025-06-17 09:36:00+05:30,1435.699951171875,1436.4000244140625,1435.0999755859375,1435.300048828125,15282
2025-06-17 09:37:00+05:30,1436.199951171875,1436.4000244140625,1435.5999755859375,1436.0999755859375,5990
2025-06-17 09:38:00+05:30,1436.199951171875,1437.4000244140625,1436.0999755859375,1437.4000244140625,7326
